"Date","Currency","Currency Pair","Buying","Selling","Mid Rate"
"16 Jan 2023","US Dollar","USDGHS","10.3305","10.3409","10.3357"
"17 Jan 2023","US Dollar","USDGHS","10.3410","10.3514","10.3462"
"18 Jan 2023","US Dollar","USDGHS","10.3510","10.3614","10.3562"
"19 Jan 2023","US Dollar","USDGHS","10.3509","10.3613","10.3561"
"20 Jan 2023","US Dollar","USDGHS","10.3507","10.3611","10.3559"
"23 Jan 2023","US Dollar","USDGHS","10.3948","10.4052","10.4000"
"24 Jan 2023","US Dollar","USDGHS","10.3998","10.4102","10.4050"
"25 Jan 2023","US Dollar","USDGHS","10.3998","10.4102","10.4050"
"26 Jan 2023","US Dollar","USDGHS","10.5947","10.6053","10.6000"
"27 Jan 2023","US Dollar","USDGHS","10.7946","10.8054","10.8000"
"30 Jan 2023","US Dollar","USDGHS","10.7945","10.8053","10.7999"
"31 Jan 2023","US Dollar","USDGHS","10.7943","10.8051","10.7997"
"01 Feb 2023","US Dollar","USDGHS","10.7941","10.8049","10.7995"
"02 Feb 2023","US Dollar","USDGHS","10.7938","10.8046","10.7992"
"03 Feb 2023","US Dollar","USDGHS","10.7936","10.8044","10.7990"
"06 Feb 2023","US Dollar","USDGHS","10.7933","10.8041","10.7987"
"07 Feb 2023","US Dollar","USDGHS","10.7932","10.8040","10.7986"
"08 Feb 2023","US Dollar","USDGHS","10.7930","10.8038","10.7984"
"09 Feb 2023","US Dollar","USDGHS","10.7929","10.8037","10.7983"
"10 Feb 2023","US Dollar","USDGHS","10.7939","10.8047","10.7993"
"13 Feb 2023","US Dollar","USDGHS","10.7944","10.8052","10.7998"
"14 Feb 2023","US Dollar","USDGHS","10.7964","10.8072","10.8018"
"15 Feb 2023","US Dollar","USDGHS","10.7967","10.8075","10.8021"
"16 Feb 2023","US Dollar","USDGHS","10.7965","10.8073","10.8019"
"17 Feb 2023","US Dollar","USDGHS","10.7985","10.8093","10.8039"
"20 Feb 2023","US Dollar","USDGHS","10.7985","10.8093","10.8039"
"21 Feb 2023","US Dollar","USDGHS","11.0009","11.0119","11.0064"
"22 Feb 2023","US Dollar","USDGHS","11.0029","11.0139","11.0084"
"23 Feb 2023","US Dollar","USDGHS","11.0079","11.0189","11.0134"
"24 Feb 2023","US Dollar","USDGHS","11.0077","11.0187","11.0132"
"27 Feb 2023","US Dollar","USDGHS","11.0075","11.0185","11.0130"
"28 Feb 2023","US Dollar","USDGHS","11.0080","11.0190","11.0135"
"01 Mar 2023","US Dollar","USDGHS","11.0090","11.0200","11.0145"
"02 Mar 2023","US Dollar","USDGHS","11.0088","11.0198","11.0143"
"03 Mar 2023","US Dollar","USDGHS","11.0083","11.0193","11.0138"
"07 Mar 2023","US Dollar","USDGHS","11.0081","11.0191","11.0136"
"08 Mar 2023","US Dollar","USDGHS","11.0079","11.0189","11.0134"
"09 Mar 2023","US Dollar","USDGHS","11.0082","11.0192","11.0137"
"10 Mar 2023","US Dollar","USDGHS","11.0086","11.0196","11.0141"
"13 Mar 2023","US Dollar","USDGHS","11.0081","11.0191","11.0136"
"14 Mar 2023","US Dollar","USDGHS","11.0081","11.0191","11.0136"
"15 Mar 2023","US Dollar","USDGHS","11.0084","11.0194","11.0139"
"16 Mar 2023","US Dollar","USDGHS","11.0086","11.0196","11.0141"
"17 Mar 2023","US Dollar","USDGHS","11.0086","11.0196","11.0141"
"20 Mar 2023","US Dollar","USDGHS","11.0085","11.0195","11.0140"
"21 Mar 2023","US Dollar","USDGHS","11.0085","11.0195","11.0140"
"22 Mar 2023","US Dollar","USDGHS","11.0089","11.0199","11.0144"
"23 Mar 2023","US Dollar","USDGHS","11.0087","11.0197","11.0142"
"24 Mar 2023","US Dollar","USDGHS","11.0088","11.0198","11.0143"
"27 Mar 2023","US Dollar","USDGHS","11.0087","11.0197","11.0142"
"28 Mar 2023","US Dollar","USDGHS","11.0085","11.0195","11.0140"
"29 Mar 2023","US Dollar","USDGHS","11.0084","11.0194","11.0139"
"30 Mar 2023","US Dollar","USDGHS","11.0083","11.0193","11.0138"
"31 Mar 2023","US Dollar","USDGHS","11.0082","11.0192","11.0137"
"03 Apr 2023","US Dollar","USDGHS","11.0062","11.0172","11.0117"
"04 Apr 2023","US Dollar","USDGHS","10.9395","10.9505","10.9450"
"05 Apr 2023","US Dollar","USDGHS","10.9245","10.9355","10.9300"
"06 Apr 2023","US Dollar","USDGHS","10.9245","10.9355","10.9300"
"11 Apr 2023","US Dollar","USDGHS","10.9243","10.9353","10.9298"
"12 Apr 2023","US Dollar","USDGHS","10.9263","10.9373","10.9318"
"13 Apr 2023","US Dollar","USDGHS","10.9313","10.9423","10.9368"
"14 Apr 2023","US Dollar","USDGHS","10.9343","10.9453","10.9398"
"17 Apr 2023","US Dollar","USDGHS","10.9363","10.9473","10.9418"
"18 Apr 2023","US Dollar","USDGHS","10.9373","10.9483","10.9428"
"19 Apr 2023","US Dollar","USDGHS","10.9378","10.9488","10.9433"
"20 Apr 2023","US Dollar","USDGHS","10.9388","10.9498","10.9443"
"21 Apr 2023","US Dollar","USDGHS","10.9386","10.9496","10.9441"
"25 Apr 2023","US Dollar","USDGHS","10.9436","10.9546","10.9491"
"26 Apr 2023","US Dollar","USDGHS","10.9466","10.9576","10.9521"
"27 Apr 2023","US Dollar","USDGHS","10.9463","10.9573","10.9518"
"28 Apr 2023","US Dollar","USDGHS","10.9461","10.9571","10.9516"
"02 May 2023","US Dollar","USDGHS","10.9461","10.9571","10.9516"
"03 May 2023","US Dollar","USDGHS","10.9460","10.9570","10.9515"
"04 May 2023","US Dollar","USDGHS","10.9463","10.9573","10.9518"
"05 May 2023","US Dollar","USDGHS","10.9463","10.9573","10.9518"
"08 May 2023","US Dollar","USDGHS","10.9493","10.9603","10.9548"
"09 May 2023","US Dollar","USDGHS","10.9493","10.9603","10.9548"
"10 May 2023","US Dollar","USDGHS","10.9543","10.9653","10.9598"
"11 May 2023","US Dollar","USDGHS","10.9593","10.9703","10.9648"
"12 May 2023","US Dollar","USDGHS","10.9590","10.9700","10.9645"
"15 May 2023","US Dollar","USDGHS","10.9580","10.9690","10.9635"
"16 May 2023","US Dollar","USDGHS","10.9538","10.9648","10.9593"
"17 May 2023","US Dollar","USDGHS","10.9365","10.9475","10.9420"
"18 May 2023","US Dollar","USDGHS","10.8289","10.8397","10.8343"
"19 May 2023","US Dollar","USDGHS","10.8074","10.8182","10.8128"
"22 May 2023","US Dollar","USDGHS","10.7824","10.7932","10.7878"
"23 May 2023","US Dollar","USDGHS","10.7720","10.7828","10.7774"
"24 May 2023","US Dollar","USDGHS","10.7720","10.7828","10.7774"
"25 May 2023","US Dollar","USDGHS","10.7747","10.7855","10.7801"
"26 May 2023","US Dollar","USDGHS","10.9700","10.9810","10.9755"
"29 May 2023","US Dollar","USDGHS","10.9700","10.9810","10.9755"
"30 May 2023","US Dollar","USDGHS","10.9670","10.9780","10.9725"
"31 May 2023","US Dollar","USDGHS","10.9660","10.9770","10.9715"
"01 Jun 2023","US Dollar","USDGHS","10.9654","10.9764","10.9709"
"02 Jun 2023","US Dollar","USDGHS","10.9654","10.9764","10.9709"
"05 Jun 2023","US Dollar","USDGHS","10.9665","10.9775","10.9720"
"06 Jun 2023","US Dollar","USDGHS","10.9714","10.9824","10.9769"
"07 Jun 2023","US Dollar","USDGHS","10.9714","10.9824","10.9769"
"08 Jun 2023","US Dollar","USDGHS","10.9712","10.9822","10.9767"
"09 Jun 2023","US Dollar","USDGHS","10.9712","10.9822","10.9767"
"12 Jun 2023","US Dollar","USDGHS","10.9712","10.9822","10.9767"
"13 Jun 2023","US Dollar","USDGHS","10.9729","10.9839","10.9784"
"14 Jun 2023","US Dollar","USDGHS","10.9780","10.9890","10.9835"
"15 Jun 2023","US Dollar","USDGHS","10.9780","10.9890","10.9835"
"16 Jun 2023","US Dollar","USDGHS","10.9843","10.9953","10.9898"
"19 Jun 2023","US Dollar","USDGHS","10.9843","10.9953","10.9898"
"20 Jun 2023","US Dollar","USDGHS","10.9822","10.9932","10.9877"
"21 Jun 2023","US Dollar","USDGHS","10.9822","10.9932","10.9877"
"22 Jun 2023","US Dollar","USDGHS","10.9827","10.9937","10.9882"
"23 Jun 2023","US Dollar","USDGHS","10.9827","10.9937","10.9882"
"26 Jun 2023","US Dollar","USDGHS","10.9842","10.9952","10.9897"
"27 Jun 2023","US Dollar","USDGHS","10.9922","11.0032","10.9977"
"29 Jun 2023","US Dollar","USDGHS","10.9917","11.0027","10.9972"
"30 Jun 2023","US Dollar","USDGHS","10.9917","11.0027","10.9972"
"03 Jul 2023","US Dollar","USDGHS","10.9914","11.0024","10.9969"
"04 Jul 2023","US Dollar","USDGHS","10.9914","11.0024","10.9969"
"05 Jul 2023","US Dollar","USDGHS","10.9949","11.0059","11.0004"
"06 Jul 2023","US Dollar","USDGHS","10.9949","11.0059","11.0004"
"07 Jul 2023","US Dollar","USDGHS","10.9954","11.0064","11.0009"
"10 Jul 2023","US Dollar","USDGHS","10.9951","11.0061","11.0006"
"11 Jul 2023","US Dollar","USDGHS","10.9961","11.0071","11.0016"
"12 Jul 2023","US Dollar","USDGHS","10.9961","11.0071","11.0016"
"13 Jul 2023","US Dollar","USDGHS","10.9973","11.0083","11.0028"
"14 Jul 2023","US Dollar","USDGHS","10.9973","11.0083","11.0028"
"17 Jul 2023","US Dollar","USDGHS","10.9970","11.0080","11.0025"
"18 Jul 2023","US Dollar","USDGHS","10.9975","11.0085","11.0030"
"19 Jul 2023","US Dollar","USDGHS","10.9973","11.0083","11.0028"
"20 Jul 2023","US Dollar","USDGHS","10.9977","11.0087","11.0032"
"21 Jul 2023","US Dollar","USDGHS","10.9977","11.0087","11.0032"
"24 Jul 2023","US Dollar","USDGHS","10.9981","11.0091","11.0036"
"25 Jul 2023","US Dollar","USDGHS","10.9979","11.0089","11.0034"
"26 Jul 2023","US Dollar","USDGHS","10.9984","11.0094","11.0039"
"27 Jul 2023","US Dollar","USDGHS","10.9984","11.0094","11.0039"
"28 Jul 2023","US Dollar","USDGHS","10.9981","11.0091","11.0036"
"31 Jul 2023","US Dollar","USDGHS","10.9979","11.0089","11.0034"
"01 Aug 2023","US Dollar","USDGHS","10.9976","11.0086","11.0031"
"02 Aug 2023","US Dollar","USDGHS","10.9971","11.0081","11.0026"
"03 Aug 2023","US Dollar","USDGHS","10.9962","11.0072","11.0017"
"07 Aug 2023","US Dollar","USDGHS","10.9967","11.0077","11.0022"
"08 Aug 2023","US Dollar","USDGHS","10.9967","11.0077","11.0022"
"09 Aug 2023","US Dollar","USDGHS","10.9969","11.0079","11.0024"
"10 Aug 2023","US Dollar","USDGHS","10.9976","11.0086","11.0031"
"11 Aug 2023","US Dollar","USDGHS","10.9976","11.0086","11.0031"
"14 Aug 2023","US Dollar","USDGHS","10.9985","11.0095","11.0040"
"15 Aug 2023","US Dollar","USDGHS","10.9993","11.0103","11.0048"
"16 Aug 2023","US Dollar","USDGHS","10.9991","11.0101","11.0046"
"17 Aug 2023","US Dollar","USDGHS","10.9996","11.0106","11.0051"
"18 Aug 2023","US Dollar","USDGHS","10.9996","11.0106","11.0051"
"21 Aug 2023","US Dollar","USDGHS","10.9996","11.0106","11.0051"
"22 Aug 2023","US Dollar","USDGHS","11.0005","11.0115","11.0060"
"23 Aug 2023","US Dollar","USDGHS","11.0012","11.0122","11.0067"
"24 Aug 2023","US Dollar","USDGHS","11.0027","11.0137","11.0082"
"25 Aug 2023","US Dollar","USDGHS","11.0047","11.0157","11.0102"
"28 Aug 2023","US Dollar","USDGHS","11.0077","11.0187","11.0132"
"29 Aug 2023","US Dollar","USDGHS","11.0097","11.0207","11.0152"
"30 Aug 2023","US Dollar","USDGHS","11.0112","11.0222","11.0167"
"31 Aug 2023","US Dollar","USDGHS","11.0137","11.0247","11.0192"
"01 Sep 2023","US Dollar","USDGHS","11.0152","11.0262","11.0207"
"04 Sep 2023","US Dollar","USDGHS","11.0152","11.0262","11.0207"
"05 Sep 2023","US Dollar","USDGHS","11.0175","11.0285","11.0230"
"06 Sep 2023","US Dollar","USDGHS","11.0276","11.0386","11.0331"
"07 Sep 2023","US Dollar","USDGHS","11.0346","11.0456","11.0401"
"08 Sep 2023","US Dollar","USDGHS","11.0461","11.0571","11.0516"
"11 Sep 2023","US Dollar","USDGHS","11.0476","11.0586","11.0531"
"12 Sep 2023","US Dollar","USDGHS","11.0503","11.0613","11.0558"
"13 Sep 2023","US Dollar","USDGHS","11.0503","11.0613","11.0558"
"14 Sep 2023","US Dollar","USDGHS","11.0606","11.0716","11.0661"
"15 Sep 2023","US Dollar","USDGHS","11.0653","11.0763","11.0708"
"18 Sep 2023","US Dollar","USDGHS","11.0668","11.0778","11.0723"
"19 Sep 2023","US Dollar","USDGHS","11.0681","11.0791","11.0736"
"20 Sep 2023","US Dollar","USDGHS","11.0690","11.0800","11.0745"
"22 Sep 2023","US Dollar","USDGHS","11.0690","11.0800","11.0745"
"25 Sep 2023","US Dollar","USDGHS","11.0703","11.0813","11.0758"
"26 Sep 2023","US Dollar","USDGHS","11.0736","11.0846","11.0791"
"27 Sep 2023","US Dollar","USDGHS","11.0760","11.0870","11.0815"
"28 Sep 2023","US Dollar","USDGHS","11.1024","11.1136","11.1080"
"29 Sep 2023","US Dollar","USDGHS","11.1229","11.1341","11.1285"
"02 Oct 2023","US Dollar","USDGHS","11.1436","11.1548","11.1492"
"03 Oct 2023","US Dollar","USDGHS","11.1436","11.1548","11.1492"
"04 Oct 2023","US Dollar","USDGHS","11.1786","11.1898","11.1842"
"05 Oct 2023","US Dollar","USDGHS","11.2193","11.2305","11.2249"
"06 Oct 2023","US Dollar","USDGHS","11.2231","11.2343","11.2287"
"09 Oct 2023","US Dollar","USDGHS","11.2231","11.2343","11.2287"
"10 Oct 2023","US Dollar","USDGHS","11.2531","11.2643","11.2587"
"11 Oct 2023","US Dollar","USDGHS","11.2603","11.2715","11.2659"
"12 Oct 2023","US Dollar","USDGHS","11.2952","11.3066","11.3009"
"13 Oct 2023","US Dollar","USDGHS","11.3057","11.3171","11.3114"
"16 Oct 2023","US Dollar","USDGHS","11.3137","11.3251","11.3194"
"17 Oct 2023","US Dollar","USDGHS","11.3293","11.3407","11.3350"
"18 Oct 2023","US Dollar","USDGHS","11.3548","11.3662","11.3605"
"19 Oct 2023","US Dollar","USDGHS","11.3793","11.3907","11.3850"
"20 Oct 2023","US Dollar","USDGHS","11.4158","11.4272","11.4215"
"23 Oct 2023","US Dollar","USDGHS","11.4362","11.4476","11.4419"
"24 Oct 2023","US Dollar","USDGHS","11.4522","11.4636","11.4579"
"25 Oct 2023","US Dollar","USDGHS","11.4549","11.4663","11.4606"
"26 Oct 2023","US Dollar","USDGHS","11.4579","11.4693","11.4636"
"27 Oct 2023","US Dollar","USDGHS","11.4579","11.4693","11.4636"
"30 Oct 2023","US Dollar","USDGHS","11.4656","11.4770","11.4713"
"31 Oct 2023","US Dollar","USDGHS","11.4906","11.5020","11.4963"
"01 Nov 2023","US Dollar","USDGHS","11.4936","11.5050","11.4993"
"02 Nov 2023","US Dollar","USDGHS","11.4960","11.5076","11.5018"
"03 Nov 2023","US Dollar","USDGHS","11.4960","11.5076","11.5018"
"06 Nov 2023","US Dollar","USDGHS","11.5013","11.5129","11.5071"
"07 Nov 2023","US Dollar","USDGHS","11.5062","11.5178","11.5120"
"08 Nov 2023","US Dollar","USDGHS","11.5090","11.5206","11.5148"
"09 Nov 2023","US Dollar","USDGHS","11.5141","11.5257","11.5199"
"10 Nov 2023","US Dollar","USDGHS","11.5183","11.5299","11.5241"
"13 Nov 2023","US Dollar","USDGHS","11.5237","11.5353","11.5295"
"14 Nov 2023","US Dollar","USDGHS","11.5312","11.5428","11.5370"
"15 Nov 2023","US Dollar","USDGHS","11.5392","11.5508","11.5450"
"16 Nov 2023","US Dollar","USDGHS","11.5472","11.5588","11.5530"
"17 Nov 2023","US Dollar","USDGHS","11.5552","11.5668","11.5610"
"20 Nov 2023","US Dollar","USDGHS","11.5552","11.5668","11.5610"
"21 Nov 2023","US Dollar","USDGHS","11.5600","11.5716","11.5658"
"22 Nov 2023","US Dollar","USDGHS","11.5687","11.5803","11.5745"
"23 Nov 2023","US Dollar","USDGHS","11.5687","11.5803","11.5745"
"24 Nov 2023","US Dollar","USDGHS","11.5772","11.5888","11.5830"
"27 Nov 2023","US Dollar","USDGHS","11.5842","11.5958","11.5900"
"28 Nov 2023","US Dollar","USDGHS","11.5933","11.6049","11.5991"
"29 Nov 2023","US Dollar","USDGHS","11.6053","11.6169","11.6111"
"30 Nov 2023","US Dollar","USDGHS","11.6148","11.6264","11.6206"
"04 Dec 2023","US Dollar","USDGHS","11.6188","11.6304","11.6246"
"05 Dec 2023","US Dollar","USDGHS","11.6188","11.6304","11.6246"
"06 Dec 2023","US Dollar","USDGHS","11.6203","11.6319","11.6261"
"07 Dec 2023","US Dollar","USDGHS","11.6236","11.6352","11.6294"
"08 Dec 2023","US Dollar","USDGHS","11.6243","11.6359","11.6301"
"11 Dec 2023","US Dollar","USDGHS","11.6300","11.6416","11.6358"
"12 Dec 2023","US Dollar","USDGHS","11.6298","11.6414","11.6356"
"13 Dec 2023","US Dollar","USDGHS","11.6326","11.6442","11.6384"
"14 Dec 2023","US Dollar","USDGHS","11.6344","11.6460","11.6402"
"15 Dec 2023","US Dollar","USDGHS","11.6373","11.6489","11.6431"
"18 Dec 2023","US Dollar","USDGHS","11.6373","11.6489","11.6431"
"19 Dec 2023","US Dollar","USDGHS","11.6392","11.6508","11.6450"
"20 Dec 2023","US Dollar","USDGHS","11.6399","11.6515","11.6457"
"21 Dec 2023","US Dollar","USDGHS","11.6399","11.6515","11.6457"
"22 Dec 2023","US Dollar","USDGHS","11.6396","11.6512","11.6454"
"27 Dec 2023","US Dollar","USDGHS","11.6385","11.6501","11.6443"
"28 Dec 2023","US Dollar","USDGHS","11.6372","11.6488","11.6430"
"29 Dec 2023","US Dollar","USDGHS","11.8741","11.8859","11.8800"
"02 Jan 2024","US Dollar","USDGHS","11.8770","11.8888","11.8829"
"03 Jan 2024","US Dollar","USDGHS","11.8770","11.8888","11.8829"
"04 Jan 2024","US Dollar","USDGHS","11.8768","11.8886","11.8827"
"05 Jan 2024","US Dollar","USDGHS","11.8787","11.8905","11.8846"
"09 Jan 2024","US Dollar","USDGHS","11.8810","11.8928","11.8869"
"10 Jan 2024","US Dollar","USDGHS","11.8867","11.8985","11.8926"
"11 Jan 2024","US Dollar","USDGHS","11.8937","11.9055","11.8996"
"12 Jan 2024","US Dollar","USDGHS","11.9017","11.9137","11.9077"
"15 Jan 2024","US Dollar","USDGHS","11.9017","11.9137","11.9077"
"16 Jan 2024","US Dollar","USDGHS","11.9042","11.9162","11.9102"
"17 Jan 2024","US Dollar","USDGHS","11.9071","11.9191","11.9131"
"18 Jan 2024","US Dollar","USDGHS","11.9094","11.9214","11.9154"
"19 Jan 2024","US Dollar","USDGHS","11.9541","11.9661","11.9601"
"22 Jan 2024","US Dollar","USDGHS","11.9562","11.9682","11.9622"
"23 Jan 2024","US Dollar","USDGHS","11.9593","11.9713","11.9653"
"24 Jan 2024","US Dollar","USDGHS","11.9593","11.9713","11.9653"
"25 Jan 2024","US Dollar","USDGHS","11.9650","11.9770","11.9710"
"26 Jan 2024","US Dollar","USDGHS","11.9740","11.9860","11.9800"
"29 Jan 2024","US Dollar","USDGHS","11.9990","12.0110","12.0050"
"30 Jan 2024","US Dollar","USDGHS","12.0066","12.0186","12.0126"
"31 Jan 2024","US Dollar","USDGHS","12.0296","12.0416","12.0356"
"01 Feb 2024","US Dollar","USDGHS","12.0296","12.0416","12.0356"
"02 Feb 2024","US Dollar","USDGHS","12.0476","12.0596","12.0536"
"05 Feb 2024","US Dollar","USDGHS","12.0651","12.0771","12.0711"
"06 Feb 2024","US Dollar","USDGHS","12.0733","12.0853","12.0793"
"07 Feb 2024","US Dollar","USDGHS","12.0816","12.0936","12.0876"
"08 Feb 2024","US Dollar","USDGHS","12.0940","12.1061","12.1000"
"09 Feb 2024","US Dollar","USDGHS","12.1117","12.1239","12.1178"
"12 Feb 2024","US Dollar","USDGHS","12.1549","12.1671","12.1610"
"13 Feb 2024","US Dollar","USDGHS","12.1549","12.1671","12.1610"
"14 Feb 2024","US Dollar","USDGHS","12.1564","12.1686","12.1625"
"15 Feb 2024","US Dollar","USDGHS","12.1754","12.1876","12.1815"
"16 Feb 2024","US Dollar","USDGHS","12.2003","12.2125","12.2064"
"19 Feb 2024","US Dollar","USDGHS","12.2753","12.2875","12.2814"
"20 Feb 2024","US Dollar","USDGHS","12.2892","12.3014","12.2953"
"21 Feb 2024","US Dollar","USDGHS","12.3766","12.3890","12.3828"
"22 Feb 2024","US Dollar","USDGHS","12.3815","12.3939","12.3877"
"23 Feb 2024","US Dollar","USDGHS","12.3815","12.3939","12.3877"
"26 Feb 2024","US Dollar","USDGHS","12.3843","12.3967","12.3905"
"27 Feb 2024","US Dollar","USDGHS","12.3900","12.4024","12.3962"
"28 Feb 2024","US Dollar","USDGHS","12.4221","12.4345","12.4283"
"29 Feb 2024","US Dollar","USDGHS","12.4580","12.4704","12.4642"
"01 Mar 2024","US Dollar","USDGHS","12.4938","12.5063","12.5000"
"04 Mar 2024","US Dollar","USDGHS","12.4956","12.5082","12.5019"
"05 Mar 2024","US Dollar","USDGHS","12.4991","12.5117","12.5054"
"07 Mar 2024","US Dollar","USDGHS","12.5285","12.5411","12.5348"
"08 Mar 2024","US Dollar","USDGHS","12.5412","12.5538","12.5475"
"11 Mar 2024","US Dollar","USDGHS","12.5477","12.5603","12.5540"
"12 Mar 2024","US Dollar","USDGHS","12.5696","12.5822","12.5759"
"13 Mar 2024","US Dollar","USDGHS","12.5984","12.6110","12.6047"
"14 Mar 2024","US Dollar","USDGHS","12.5984","12.6110","12.6047"
"15 Mar 2024","US Dollar","USDGHS","12.5984","12.6110","12.6047"
"18 Mar 2024","US Dollar","USDGHS","12.6547","12.6673","12.6610"
"19 Mar 2024","US Dollar","USDGHS","12.7018","12.7146","12.7082"
"20 Mar 2024","US Dollar","USDGHS","12.7413","12.7541","12.7477"
"21 Mar 2024","US Dollar","USDGHS","12.7706","12.7834","12.7770"
"22 Mar 2024","US Dollar","USDGHS","12.7936","12.8064","12.8000"
"25 Mar 2024","US Dollar","USDGHS","12.8393","12.8521","12.8457"
"26 Mar 2024","US Dollar","USDGHS","12.8558","12.8686","12.8622"
"27 Mar 2024","US Dollar","USDGHS","12.8624","12.8752","12.8688"
"28 Mar 2024","US Dollar","USDGHS","12.8706","12.8834","12.8770"
"02 Apr 2024","US Dollar","USDGHS","12.9006","12.9136","12.9071"
"03 Apr 2024","US Dollar","USDGHS","12.9006","12.9136","12.9071"
"04 Apr 2024","US Dollar","USDGHS","12.9067","12.9197","12.9132"
"05 Apr 2024","US Dollar","USDGHS","12.9117","12.9247","12.9182"
"08 Apr 2024","US Dollar","USDGHS","12.9528","12.9658","12.9593"
"09 Apr 2024","US Dollar","USDGHS","12.9528","12.9658","12.9593"
"10 Apr 2024","US Dollar","USDGHS","12.9643","12.9773","12.9708"
"12 Apr 2024","US Dollar","USDGHS","12.9802","12.9932","12.9867"
"15 Apr 2024","US Dollar","USDGHS","12.9907","13.0037","12.9972"
"16 Apr 2024","US Dollar","USDGHS","12.9907","13.0037","12.9972"
"17 Apr 2024","US Dollar","USDGHS","12.9980","13.0110","13.0045"
"18 Apr 2024","US Dollar","USDGHS","13.0035","13.0165","13.0100"
"19 Apr 2024","US Dollar","USDGHS","13.0472","13.0602","13.0537"
"22 Apr 2024","US Dollar","USDGHS","13.0601","13.0731","13.0666"
"23 Apr 2024","US Dollar","USDGHS","13.0693","13.0823","13.0758"
"24 Apr 2024","US Dollar","USDGHS","13.1355","13.1487","13.1421"
"25 Apr 2024","US Dollar","USDGHS","13.1683","13.1815","13.1749"
"26 Apr 2024","US Dollar","USDGHS","13.1928","13.2060","13.1994"
"29 Apr 2024","US Dollar","USDGHS","13.2376","13.2508","13.2442"
"30 Apr 2024","US Dollar","USDGHS","13.2673","13.2805","13.2739"
"02 May 2024","US Dollar","USDGHS","13.3667","13.3801","13.3734"
"03 May 2024","US Dollar","USDGHS","13.4094","13.4228","13.4161"
"06 May 2024","US Dollar","USDGHS","13.4641","13.4775","13.4708"
"07 May 2024","US Dollar","USDGHS","13.4915","13.5049","13.4982"
"08 May 2024","US Dollar","USDGHS","13.5447","13.5583","13.5515"
"09 May 2024","US Dollar","USDGHS","13.6584","13.6720","13.6652"
"10 May 2024","US Dollar","USDGHS","13.6754","13.6890","13.6822"
"13 May 2024","US Dollar","USDGHS","13.7161","13.7299","13.7230"
"14 May 2024","US Dollar","USDGHS","13.7161","13.7299","13.7230"
