"Date","Price","Open","High","Low","Vol.","Change %"
"2020-01-23","592.000","591.045","603.255","583.700","1.80K","0.72%"
"2020-01-24","590.450","591.180","599.600","583.700","0.08K","-0.26%"
"2020-01-27","590.700","593.950","601.810","583.195","0.05K","0.04%"
"2020-01-28","591.980","594.200","596.000","583.700","0.04K","0.22%"
"2020-01-29","596.000","595.480","596.750","583.700","0.05K","0.68%"
"2020-01-30","592.450","583.700","596.740","583.700","0.02K","-0.60%"
"2020-01-31","591.450","595.950","598.410","583.700","0.06K","-0.17%"
"2020-02-03","588.700","594.950","597.000","576.750","0.10K","-0.46%"
"2020-02-04","593.500","583.700","597.620","583.355","0.04K","0.82%"
"2020-02-05","590.700","593.480","594.310","583.700","0.04K","-0.47%"
"2020-02-06","592.750","594.200","599.805","583.290","0.04K","0.35%"
"2020-02-07","594.150","596.250","604.440","583.290","0.08K","0.24%"
"2020-02-10","595.480","583.700","599.250","583.700","0.05K","0.22%"
"2020-02-11","597.450","598.980","602.000","590.280","0.04K","0.33%"
"2020-02-12","597.770","600.950","601.390","599.295","0.04K","0.05%"
"2020-02-13","599.500","601.270","609.580","597.815","0.07K","0.29%"
"2020-02-14","601.700","603.000","605.375","590.280","0.04K","0.37%"
"2020-02-17","601.750","605.200","608.425","600.740","0.02K","0.01%"
"2020-02-18","601.700","605.250","608.760","590.280","0.05K","-0.01%"
"2020-02-19","605.510","605.200","611.815","603.515","0.05K","0.63%"
"2020-02-20","604.480","607.200","608.750","604.990","0.05K","-0.17%"
"2020-02-21","604.925","607.980","608.100","604.745","0.04K","0.07%"
"2020-02-24","603.000","607.500","607.560","601.980","0.03K","-0.32%"
"2020-02-25","601.985","606.500","606.560","601.805","0.03K","-0.17%"
"2020-02-26","600.690","604.500","604.645","600.510","0.03K","-0.22%"
"2020-02-27","597.520","603.200","603.320","599.680","0.02K","-0.53%"
"2020-02-28","593.000","601.020","601.300","590.330","0.07K","-0.76%"
"2020-03-02","591.840","596.480","596.720","583.700","0.03K","-0.20%"
"2020-03-03","588.485","592.940","597.545","583.345","0.69K","-0.57%"
"2020-03-04","584.720","593.000","593.750","580.445","0.03K","-0.64%"
"2020-03-05","584.700","588.220","595.650","580.445","0.02K","0.00%"
"2020-03-06","580.480","588.200","591.140","578.235","0.05K","-0.72%"
"2020-03-09","568.700","583.980","589.030","569.645","0.04K","-2.03%"
"2020-03-10","577.055","572.200","583.700","570.905","0.06K","1.47%"
"2020-03-11","575.000","577.500","588.890","574.925","0.05K","-0.36%"
"2020-03-12","580.245","578.500","584.930","576.775","0.04K","0.91%"
"2020-03-13","580.000","580.250","587.830","577.635","0.04K","-0.04%"
"2020-03-16","585.960","586.950","589.995","581.085","0.03K","1.03%"
"2020-03-17","585.000","589.220","598.360","583.700","0.09K","-0.16%"
"2020-03-18","595.975","588.500","598.515","583.700","0.02K","1.88%"
"2020-03-19","592.695","595.150","601.750","581.095","0.01K","-0.55%"
"2020-03-20","605.220","595.500","609.365","581.960","0.01K","2.11%"
"2020-03-23","608.200","608.720","615.315","606.140","0.05K","0.49%"
"2020-03-24","605.230","611.700","611.760","604.845","0.02K","-0.49%"
"2020-03-25","605.155","605.750","606.185","602.135","0.02K","-0.01%"
"2020-03-26","598.300","605.750","606.310","596.845","0.07K","-1.13%"
"2020-03-27","591.720","601.720","602.110","592.385","0.02K","-1.10%"
"2020-03-30","589.000","595.200","601.500","583.700","0.03K","-0.46%"
"2020-03-31","589.000","583.700","595.925","583.700","0.02K","0.00%"
"2020-04-01","594.480","592.500","598.110","583.700","0.03K","0.93%"
"2020-04-02","599.335","583.700","600.625","583.700","0.02K","0.82%"
"2020-04-03","603.480","596.320","607.280","583.700","0.03K","0.69%"
"2020-04-06","604.450","606.980","611.780","596.320","0.05K","0.16%"
"2020-04-07","601.825","606.980","607.650","596.320","0.02K","-0.43%"
"2020-04-08","601.200","603.500","607.435","596.320","0.02K","-0.10%"
"2020-04-09","600.000","604.700","604.760","602.600","0.01K","-0.20%"
"2020-04-10","595.500","603.500","605.435","598.750","0.01K","-0.75%"
"2020-04-13","595.450","599.000","599.810","595.435","0.02K","-0.01%"
"2020-04-14","596.720","598.950","600.430","583.700","0.02K","0.21%"
"2020-04-15","595.880","600.000","600.860","583.700","0.03K","-0.14%"
"2020-04-16","598.310","599.545","603.430","583.700","0.02K","0.41%"
"2020-04-17","602.200","583.700","612.005","583.700","0.48K","0.65%"
"2020-04-20","600.220","605.700","608.875","596.320","0.09K","-0.33%"
"2020-04-21","599.700","603.720","605.210","603.450","0.03K","-0.09%"
"2020-04-22","600.220","603.720","606.040","603.100","0.03K","0.09%"
"2020-04-23","605.380","603.720","608.930","603.600","0.03K","0.86%"
"2020-04-24","604.570","607.950","611.060","604.500","0.02K","-0.13%"
"2020-04-27","605.000","611.000","612.645","604.000","0.04K","0.07%"
"2020-04-28","606.000","604.500","606.500","604.000","0.02K","0.17%"
"2020-04-29","599.380","605.340","606.560","603.300","0.04K","-1.09%"
"2020-04-30","600.200","603.720","604.805","601.535","0.03K","0.14%"
"2020-05-01","599.480","603.700","604.600","601.000","0.03K","-0.12%"
"2020-05-04","596.490","602.980","606.215","599.225","0.03K","-0.50%"
"2020-05-05","598.700","599.950","603.275","583.700","0.03K","0.37%"
"2020-05-06","601.560","602.200","605.780","602.200","0.03K","0.48%"
"2020-05-07","601.970","604.880","607.845","602.270","0.03K","0.07%"
"2020-05-08","601.700","605.950","612.310","604.320","0.11K","-0.04%"
"2020-05-11","601.980","605.200","606.335","604.415","0.03K","0.05%"
"2020-05-12","602.040","605.480","607.125","605.105","0.03K","0.01%"
"2020-05-13","606.270","606.700","611.940","604.500","0.94K","0.70%"
"2020-05-14","603.050","606.720","607.475","606.600","0.03K","-0.53%"
"2020-05-15","602.360","606.780","607.695","605.940","0.03K","-0.11%"
"2020-05-18","605.500","606.720","607.125","605.100","0.01K","0.52%"
"2020-05-19","595.980","606.750","606.855","598.990","0.02K","-1.57%"
"2020-05-20","594.130","599.480","600.500","597.905","0.03K","-0.31%"
"2020-05-21","594.680","598.720","600.125","583.700","0.03K","0.09%"
"2020-05-22","597.480","598.720","601.555","583.700","0.03K","0.47%"
"2020-05-25","597.450","600.980","600.980","600.950","0.01K","-0.01%"
"2020-05-26","598.220","600.950","602.125","599.340","0.03K","0.13%"
"2020-05-27","596.710","601.720","602.170","598.260","0.02K","-0.25%"
"2020-05-28","591.090","599.720","600.025","583.700","0.02K","-0.94%"
"2020-05-29","586.490","595.980","596.740","583.700","0.03K","-0.78%"
"2020-06-01","590.000","590.220","591.075","583.700","0.02K","0.60%"
"2020-06-02","582.420","583.700","590.860","583.700","0.03K","-1.28%"
"2020-06-03","581.000","585.720","589.000","583.600","0.05K","-0.24%"
"2020-06-04","583.795","584.810","586.060","582.715","0.03K","0.48%"
"2020-06-05","577.020","585.500","586.000","577.110","0.04K","-1.16%"
"2020-06-08","575.790","577.720","584.635","577.090","0.13K","-0.21%"
"2020-06-09","577.460","577.650","585.110","575.700","0.13K","0.29%"
"2020-06-10","574.480","582.250","586.400","576.310","0.46K","-0.52%"
"2020-06-11","573.440","577.980","585.895","576.720","4.44K","-0.18%"
"2020-06-12","576.450","576.940","583.820","576.900","0.03K","0.52%"
"2020-06-15","578.120","583.700","583.820","579.900","0.03K","0.29%"
"2020-06-16","579.220","582.720","590.215","581.935","5.04K","0.19%"
"2020-06-17","578.890","582.720","584.435","581.500","0.03K","-0.06%"
"2020-06-18","580.370","581.500","584.000","581.500","0.07K","0.26%"
"2020-06-19","581.520","583.980","585.875","582.900","0.03K","0.20%"
"2020-06-22","581.220","585.250","585.705","583.165","0.04K","-0.05%"
"2020-06-23","577.750","583.700","585.080","580.385","0.03K","-0.60%"
"2020-06-24","576.980","581.250","583.700","580.480","0.02K","-0.13%"
"2020-06-25","580.000","580.480","584.720","579.975","0.02K","0.52%"
"2020-06-26","581.200","583.500","597.645","583.405","2.09K","0.21%"
"2020-06-29","579.310","583.700","585.160","582.195","0.02K","-0.33%"
"2020-06-30","581.340","583.700","594.380","582.700","0.62K","0.35%"
"2020-07-01","580.720","585.220","585.220","583.600","0.02K","-0.11%"
"2020-07-02","578.000","583.500","598.555","581.500","4.21K","-0.47%"
"2020-07-03","580.500","581.500","584.250","581.500","0.01K","0.43%"
"2020-07-06","580.380","583.700","585.170","582.375","0.03K","-0.02%"
"2020-07-07","577.700","583.185","584.190","581.075","0.03K","-0.46%"
"2020-07-08","577.250","583.700","583.700","580.740","0.03K","-0.08%"
"2020-07-09","575.710","583.700","583.700","578.600","0.03K","-0.27%"
"2020-07-10","577.710","583.700","583.700","577.500","0.02K","0.35%"
"2020-07-13","575.440","582.000","583.700","579.125","0.02K","-0.39%"
"2020-07-14","582.360","579.750","594.415","578.725","13.11K","1.20%"
"2020-07-15","580.480","583.460","589.770","575.000","23.24K","-0.32%"
"2020-07-16","571.750","581.500","583.700","574.875","0.03K","-1.50%"
"2020-07-17","572.750","583.700","583.700","575.050","0.02K","0.17%"
"2020-07-20","568.840","576.250","588.740","569.920","0.97K","-0.68%"
"2020-07-21","572.500","569.500","588.580","569.500","0.83K","0.64%"
"2020-07-22","565.480","573.250","583.700","568.980","0.03K","-1.23%"
"2020-07-23","563.250","571.480","583.700","566.750","0.02K","-0.39%"
"2020-07-24","562.000","566.750","567.235","565.355","0.02K","-0.22%"
"2020-07-27","564.740","566.720","581.685","564.685","0.59K","0.49%"
"2020-07-28","556.750","565.480","566.000","560.220","0.02K","-1.41%"
"2020-07-29","559.580","560.275","560.375","559.295","0.03K","0.51%"
"2020-07-30","554.250","560.220","560.385","557.125","0.02K","-0.95%"
"2020-07-31","554.250","557.750","557.805","556.845","0.01K","0.00%"
"2020-08-03","554.220","557.750","568.665","557.100","6.36K","-0.01%"
"2020-08-04","554.200","557.720","565.650","557.700","0.02K","0.00%"
"2020-08-05","551.250","557.700","557.865","554.280","0.02K","-0.53%"
"2020-08-06","549.500","554.750","554.915","551.750","0.02K","-0.32%"
"2020-08-07","549.500","553.000","555.290","552.725","0.02K","0.00%"
"2020-08-10","554.250","553.000","572.235","553.000","3.92K","0.86%"
"2020-08-11","558.000","557.750","559.190","557.100","0.03K","0.68%"
"2020-08-12","554.950","558.720","559.110","557.475","0.02K","-0.55%"
"2020-08-13","551.220","558.450","558.615","554.110","0.02K","-0.67%"
"2020-08-14","552.500","554.720","556.000","554.720","0.01K","0.23%"
"2020-08-17","550.220","556.000","558.245","552.610","0.03K","-0.41%"
"2020-08-18","550.250","553.720","554.125","552.620","0.02K","0.01%"
"2020-08-19","546.200","553.750","553.860","549.700","0.02K","-0.74%"
"2020-08-20","549.200","549.700","554.350","549.700","0.03K","0.55%"
"2020-08-21","550.500","552.980","556.560","552.980","0.02K","0.24%"
"2020-08-24","552.610","554.000","556.895","553.750","0.02K","0.38%"
"2020-08-25","551.500","555.750","556.040","554.635","0.02K","-0.20%"
"2020-08-26","550.810","555.000","556.790","554.495","0.03K","-0.13%"
"2020-08-27","551.250","554.720","556.545","554.610","0.02K","0.08%"
"2020-08-28","551.250","554.750","554.995","553.320","0.02K","0.00%"
"2020-08-31","548.250","554.750","554.860","550.075","0.02K","-0.54%"
"2020-09-01","545.240","551.750","551.750","547.250","0.02K","-0.55%"
"2020-09-02","548.750","547.250","553.680","547.200","0.02K","0.64%"
"2020-09-03","548.690","552.250","557.065","548.220","0.04K","-0.01%"
"2020-09-04","551.750","552.190","556.660","550.150","0.05K","0.56%"
"2020-09-07","551.750","555.250","569.160","554.375","4.01K","0.00%"
"2020-09-08","550.500","555.250","556.570","553.250","0.02K","-0.23%"
"2020-09-09","552.810","554.275","557.765","554.000","0.03K","0.42%"
"2020-09-10","550.980","557.000","557.750","550.620","0.07K","-0.33%"
"2020-09-11","550.790","554.720","555.330","550.990","0.02K","-0.03%"
"2020-09-14","549.500","554.750","555.195","552.675","0.03K","-0.23%"
"2020-09-15","562.610","553.000","567.875","551.750","3.32K","2.39%"
"2020-09-16","550.010","553.000","567.805","552.250","0.02K","-2.24%"
"2020-09-17","549.750","553.220","557.500","552.860","0.01K","-0.05%"
"2020-09-18","549.750","553.250","557.500","552.350","0.02K","0.00%"
"2020-09-21","549.720","553.250","555.300","552.850","0.02K","-0.01%"
"2020-09-22","556.000","553.220","560.000","552.860","0.02K","1.14%"
"2020-09-23","557.670","559.500","562.350","559.000","0.02K","0.30%"
"2020-09-24","558.500","561.000","564.915","559.230","0.11K","0.15%"
"2020-09-25","559.070","562.000","564.760","560.440","0.02K","0.10%"
"2020-09-28","560.750","562.000","574.660","561.225","4.72K","0.30%"
"2020-09-29","558.000","564.250","564.305","560.670","0.02K","-0.49%"
"2020-09-30","556.000","561.500","562.500","559.500","0.01K","-0.36%"
"2020-10-01","555.000","559.500","560.620","558.000","0.02K","-0.18%"
"2020-10-02","555.000","558.500","560.600","558.500","0.02K","0.00%"
"2020-10-05","556.000","558.500","560.500","558.075","0.02K","0.18%"
"2020-10-06","556.000","560.000","560.500","558.530","0.01K","0.00%"
"2020-10-07","554.500","559.500","560.645","556.040","0.29K","-0.27%"
"2020-10-08","553.750","558.000","568.655","556.875","0.42K","-0.14%"
"2020-10-09","553.700","557.500","557.985","554.500","0.02K","-0.01%"
"2020-10-12","551.500","557.200","557.200","554.750","0.01K","-0.40%"
"2020-10-13","551.500","555.000","563.240","555.000","0.15K","0.00%"
"2020-10-14","555.250","555.000","572.895","555.000","9.50K","0.68%"
"2020-10-15","558.500","558.750","571.675","558.100","0.33K","0.59%"
"2020-10-16","556.310","558.750","570.765","557.625","0.36K","-0.39%"
"2020-10-19","556.750","560.250","561.875","558.000","0.23K","0.08%"
"2020-10-20","553.750","560.250","566.950","556.160","0.27K","-0.54%"
"2020-10-21","556.795","557.250","559.015","553.860","0.62K","0.55%"
"2020-10-22","549.860","557.000","559.985","552.240","1.45K","-1.25%"
"2020-10-23","551.250","552.980","558.655","552.980","0.27K","0.25%"
"2020-10-26","550.700","554.750","559.900","553.240","2.36K","-0.10%"
"2020-10-27","555.000","553.980","563.015","553.725","2.82K","0.78%"
"2020-10-28","551.500","555.000","558.295","555.000","0.01K","-0.63%"
"2020-10-29","554.500","555.000","560.155","554.250","0.01K","0.54%"
"2020-10-30","554.500","558.000","566.500","557.250","0.04K","0.00%"
"2020-11-02","560.500","558.000","568.450","558.000","0.14K","1.08%"
"2020-11-03","560.500","564.000","567.210","562.345","0.12K","0.00%"
"2020-11-04","576.980","564.000","579.530","561.910","1.31K","2.94%"
"2020-11-05","571.835","576.930","577.650","556.505","3.64K","-0.89%"
"2020-11-06","569.650","571.860","573.510","553.360","3.02K","-0.38%"
"2020-11-09","554.750","554.220","559.280","552.230","0.94K","-2.62%"
"2020-11-10","551.750","554.220","555.655","554.200","0.02K","-0.54%"
"2020-11-11","552.150","555.250","557.360","552.500","0.02K","0.07%"
"2020-11-12","556.660","555.250","557.415","555.200","0.02K","0.82%"
"2020-11-13","551.730","556.980","562.950","554.360","0.02K","-0.89%"
"2020-11-16","558.990","555.230","563.260","551.740","2.31K","1.32%"
"2020-11-17","549.500","559.585","560.015","552.950","1.76K","-1.70%"
"2020-11-18","550.000","553.000","556.925","553.000","0.03K","0.09%"
"2020-11-19","550.000","553.500","554.610","553.255","0.02K","0.00%"
"2020-11-20","550.000","553.500","554.665","552.945","0.03K","0.00%"
"2020-11-23","549.220","553.500","555.500","552.235","0.02K","-0.14%"
"2020-11-24","550.000","552.720","555.000","552.700","0.02K","0.14%"
"2020-11-25","547.750","553.500","553.610","550.875","0.03K","-0.41%"
"2020-11-26","547.700","551.250","559.475","551.200","1.05K","-0.01%"
"2020-11-27","546.250","551.200","554.375","549.625","0.36K","-0.26%"
"2020-11-30","546.500","549.750","550.055","547.630","0.03K","0.05%"
"2020-12-01","544.750","550.000","550.305","546.645","0.02K","-0.32%"
"2020-12-02","539.750","548.250","548.470","542.210","0.02K","-0.92%"
"2020-12-03","539.400","543.250","546.130","541.390","0.73K","-0.06%"
"2020-12-04","536.000","543.200","544.460","538.500","0.12K","-0.63%"
"2020-12-07","543.070","539.500","553.915","539.500","18.25K","1.32%"
"2020-12-08","536.000","546.520","547.285","540.000","0.61K","-1.30%"
"2020-12-09","539.000","542.500","545.525","540.000","0.13K","0.56%"
"2020-12-10","537.500","541.410","543.100","538.380","0.02K","-0.28%"
"2020-12-11","537.000","541.000","545.660","539.110","0.35K","-0.09%"
"2020-12-14","536.480","539.720","548.475","539.610","0.79K","-0.10%"
"2020-12-15","536.500","539.980","549.130","539.000","0.02K","0.00%"
"2020-12-16","535.750","540.000","541.500","538.500","0.02K","-0.14%"
"2020-12-17","535.000","539.250","539.305","536.000","0.02K","-0.14%"
"2020-12-18","542.080","536.500","545.245","535.500","1.34K","1.32%"
"2020-12-21","532.250","535.500","546.830","535.500","0.08K","-1.81%"
"2020-12-22","546.540","535.750","548.835","535.625","1.16K","2.68%"
"2020-12-23","545.020","536.500","546.900","536.500","0.64K","-0.28%"
"2020-12-24","533.970","546.045","546.200","537.250","1.56K","-2.03%"
"2020-12-25","533.750","537.250","537.250","537.250","","-0.04%"
"2020-12-28","534.040","537.250","546.655","536.000","0.83K","0.05%"
"2020-12-29","532.000","536.500","536.610","535.000","0.02K","-0.38%"
"2020-12-30","530.450","535.500","536.310","533.725","0.02K","-0.29%"
"2020-12-31","530.500","533.950","535.610","533.000","0.02K","0.01%"
"2021-01-01","530.500","534.000","534.000","534.000","","0.00%"
"2021-01-04","531.220","534.000","536.000","532.000","0.02K","0.14%"
"2021-01-05","531.000","534.720","536.165","534.000","0.03K","-0.04%"
"2021-01-06","528.750","534.500","542.205","532.250","0.52K","-0.42%"
"2021-01-07","529.000","532.250","541.810","531.850","0.10K","0.05%"
"2021-01-08","529.200","532.500","545.675","532.000","0.29K","0.04%"
"2021-01-11","548.520","532.700","550.395","532.100","1.05K","3.65%"
"2021-01-12","546.000","549.580","550.190","533.500","2.50K","-0.46%"
"2021-01-13","533.450","547.035","548.315","536.950","0.85K","-2.30%"
"2021-01-14","536.500","536.950","540.750","536.950","0.03K","0.57%"
"2021-01-15","552.020","540.000","553.015","538.750","0.86K","2.89%"
"2021-01-18","546.750","540.500","553.310","540.500","0.03K","-0.95%"
"2021-01-19","538.480","550.250","550.415","539.500","0.03K","-1.51%"
"2021-01-20","536.000","541.980","541.980","539.000","0.03K","-0.46%"
"2021-01-21","537.250","539.500","542.500","538.500","0.03K","0.23%"
"2021-01-22","536.250","540.750","542.220","538.800","0.03K","-0.19%"
"2021-01-25","535.250","539.750","540.125","538.625","0.02K","-0.19%"
"2021-01-26","537.500","538.750","543.110","538.500","0.03K","0.42%"
"2021-01-27","536.000","541.000","541.515","539.000","0.04K","-0.28%"
"2021-01-28","539.000","539.500","542.610","539.000","0.02K","0.56%"
"2021-01-29","540.000","542.500","543.500","538.840","0.02K","0.19%"
"2021-02-01","549.400","542.500","551.255","539.500","27.40K","1.74%"
"2021-02-02","540.000","550.960","551.050","540.125","0.60K","-1.71%"
"2021-02-03","541.750","543.500","553.205","541.500","1.63K","0.32%"
"2021-02-04","542.750","545.250","552.500","544.000","0.03K","0.18%"
"2021-02-05","544.750","546.250","548.875","544.500","0.03K","0.37%"
"2021-02-08","541.500","548.250","550.680","544.000","0.22K","-0.60%"
"2021-02-09","539.500","545.000","549.000","541.935","0.03K","-0.37%"
"2021-02-10","537.250","543.000","543.750","540.125","0.02K","-0.42%"
"2021-02-11","537.500","540.750","542.505","539.500","0.03K","0.05%"
"2021-02-12","537.500","541.000","541.940","539.500","0.02K","0.00%"
"2021-02-15","537.000","541.000","550.565","540.110","2.74K","-0.09%"
"2021-02-16","537.000","540.500","547.150","540.000","3.36K","0.00%"
"2021-02-17","539.750","540.500","544.610","540.000","0.02K","0.51%"
"2021-02-18","541.200","543.250","545.165","542.000","0.03K","0.27%"
"2021-02-19","538.500","544.700","545.165","541.000","0.03K","-0.50%"
"2021-02-22","538.500","542.000","545.285","540.500","0.08K","0.00%"
"2021-02-23","535.450","542.000","543.000","538.000","0.04K","-0.57%"
"2021-02-24","536.250","538.950","541.500","538.225","0.02K","0.15%"
"2021-02-25","535.500","539.750","540.625","539.000","0.02K","-0.14%"
"2021-02-26","537.000","539.000","541.500","538.750","0.02K","0.28%"
"2021-03-01","541.000","540.500","548.990","539.490","0.21K","0.74%"
"2021-03-02","542.250","542.500","546.625","540.000","0.02K","0.23%"
"2021-03-03","542.180","545.750","550.275","542.910","0.27K","-0.01%"
"2021-03-04","541.000","545.680","545.680","542.875","0.03K","-0.22%"
"2021-03-05","540.750","544.250","545.625","543.350","0.02K","-0.05%"
"2021-03-08","558.820","544.250","562.635","543.375","1.21K","3.34%"
"2021-03-09","556.140","559.250","560.970","550.470","2.31K","-0.48%"
"2021-03-10","548.500","556.710","560.595","551.670","1.68K","-1.37%"
"2021-03-11","546.000","552.000","555.375","549.500","0.18K","-0.46%"
"2021-03-12","545.330","549.500","552.500","548.500","0.03K","-0.12%"
"2021-03-15","547.000","549.250","557.520","548.500","1.16K","0.31%"
"2021-03-16","556.190","550.000","557.205","549.000","0.44K","1.68%"
"2021-03-17","552.560","556.595","558.835","549.000","19.14K","-0.65%"
"2021-03-18","554.750","553.065","558.415","549.000","1.19K","0.40%"
"2021-03-19","544.720","550.000","558.250","548.220","0.03K","-1.81%"
"2021-03-22","548.480","548.220","555.640","548.200","0.14K","0.69%"
"2021-03-23","550.110","551.980","556.480","549.500","0.29K","0.30%"
"2021-03-24","546.440","550.000","556.040","549.500","0.02K","-0.67%"
"2021-03-25","563.270","549.940","565.180","549.940","41.25K","3.08%"
"2021-03-26","551.750","564.870","565.135","555.250","53.00K","-2.05%"
"2021-03-29","553.250","555.250","564.830","555.250","0.19K","0.27%"
"2021-03-30","554.750","556.750","565.335","555.610","0.08K","0.27%"
"2021-03-31","562.290","558.250","569.330","557.375","0.95K","1.36%"
"2021-04-01","560.040","563.265","564.060","557.500","2.32K","-0.40%"
"2021-04-02","560.850","561.020","562.690","556.250","2.03K","0.14%"
"2021-04-05","553.500","557.000","560.335","556.900","0.02K","-1.31%"
"2021-04-06","555.650","557.000","562.890","554.560","1.54K","0.39%"
"2021-04-07","552.000","556.485","558.355","552.920","0.99K","-0.66%"
"2021-04-08","548.480","555.500","555.610","551.955","0.02K","-0.64%"
"2021-04-09","548.000","551.980","552.280","551.500","0.02K","-0.09%"
"2021-04-12","548.000","551.500","553.165","551.000","0.03K","0.00%"
"2021-04-13","548.750","551.500","561.765","550.500","2.06K","0.14%"
"2021-04-14","548.000","552.250","552.500","548.500","0.02K","-0.14%"
"2021-04-15","544.750","551.500","558.470","546.500","0.61K","-0.59%"
"2021-04-16","544.420","548.250","555.365","546.500","0.11K","-0.06%"
"2021-04-19","544.000","547.920","555.750","546.000","0.77K","-0.08%"
"2021-04-20","540.000","547.500","549.110","542.500","0.22K","-0.74%"
"2021-04-21","542.580","543.500","555.200","543.000","3.19K","0.48%"
"2021-04-22","543.000","545.750","549.620","544.000","0.04K","0.08%"
"2021-04-23","541.000","544.500","546.500","543.500","0.02K","-0.37%"
"2021-04-26","538.750","544.500","545.500","541.000","0.02K","-0.42%"
"2021-04-27","539.750","542.250","547.945","541.375","0.54K","0.19%"
"2021-04-28","546.500","543.250","553.645","541.500","11.28K","1.25%"
"2021-04-29","537.750","548.005","549.070","540.375","49.76K","-1.60%"
"2021-04-30","538.250","541.250","545.800","540.875","0.03K","0.09%"
"2021-05-03","541.500","541.750","554.075","541.000","1.56K","0.60%"
"2021-05-04","542.500","545.000","546.285","541.000","0.02K","0.18%"
"2021-05-05","543.960","546.000","547.430","541.500","0.03K","0.27%"
"2021-05-06","542.000","547.250","547.410","541.000","0.03K","-0.36%"
"2021-05-07","539.750","545.500","548.180","541.000","0.04K","-0.42%"
"2021-05-10","536.750","543.250","544.600","539.875","0.10K","-0.56%"
"2021-05-11","537.000","540.250","544.510","538.445","0.10K","0.05%"
"2021-05-12","537.000","540.500","542.000","540.000","0.02K","0.00%"
"2021-05-13","537.000","540.500","541.555","539.925","0.02K","0.00%"
"2021-05-14","538.250","540.500","546.185","540.500","0.04K","0.23%"
"2021-05-17","537.010","541.750","547.105","539.750","2.80K","-0.23%"
"2021-05-18","534.370","540.000","542.500","537.000","0.02K","-0.49%"
"2021-05-19","532.500","537.750","545.535","535.000","0.20K","-0.35%"
"2021-05-20","534.500","536.000","544.555","536.000","1.13K","0.38%"
"2021-05-21","535.410","538.000","538.760","536.000","0.03K","0.17%"
"2021-05-24","533.250","536.750","538.110","536.000","0.03K","-0.40%"
"2021-05-25","531.750","536.750","538.230","534.000","0.04K","-0.28%"
"2021-05-26","532.500","535.250","537.405","534.000","0.02K","0.14%"
"2021-05-27","534.000","536.000","538.685","535.000","0.02K","0.28%"
"2021-05-28","535.000","537.500","539.610","536.500","0.02K","0.19%"
"2021-05-31","534.250","538.500","544.100","537.125","0.24K","-0.14%"
"2021-06-01","532.500","537.750","538.235","535.000","0.03K","-0.33%"
"2021-06-02","532.500","536.000","538.380","535.750","0.02K","0.00%"
"2021-06-03","534.750","536.000","539.855","535.750","0.04K","0.42%"
"2021-06-04","538.250","537.500","543.165","537.000","0.04K","0.65%"
"2021-06-07","536.000","541.750","542.790","539.445","0.02K","-0.42%"
"2021-06-08","535.500","539.480","543.555","539.000","0.03K","-0.09%"
"2021-06-09","535.250","539.000","543.555","538.625","0.03K","-0.05%"
"2021-06-10","535.750","538.750","546.290","538.750","0.24K","0.09%"
"2021-06-11","534.750","539.250","541.020","538.250","0.03K","-0.19%"
"2021-06-14","538.250","538.250","545.235","538.250","0.27K","0.65%"
"2021-06-15","537.730","541.750","542.895","539.255","0.02K","-0.10%"
"2021-06-16","537.300","540.250","542.430","540.250","0.01K","-0.08%"
"2021-06-17","545.500","540.800","549.250","540.650","0.02K","1.53%"
"2021-06-18","547.500","549.000","551.925","549.000","0.02K","0.37%"
"2021-06-21","549.250","551.000","557.745","551.000","0.04K","0.32%"
"2021-06-22","548.000","552.750","553.625","550.500","0.03K","-0.23%"
"2021-06-23","546.750","551.500","552.165","549.375","0.02K","-0.23%"
"2021-06-24","546.000","550.250","551.055","548.500","0.02K","-0.14%"
"2021-06-25","546.630","549.500","551.000","548.500","0.02K","0.12%"
"2021-06-28","547.440","549.500","554.335","548.500","0.15K","0.15%"
"2021-06-29","547.500","549.500","552.545","549.000","0.02K","0.01%"
"2021-06-30","548.000","551.450","558.745","549.500","0.49K","0.09%"
"2021-07-01","550.000","551.500","563.230","549.500","0.16K","0.36%"
"2021-07-02","551.250","553.250","556.055","552.375","0.02K","0.23%"
"2021-07-05","551.250","554.750","557.185","554.525","0.08K","0.00%"
"2021-07-06","548.500","554.750","555.625","551.000","0.03K","-0.50%"
"2021-07-07","551.250","552.000","554.750","552.000","0.02K","0.50%"
"2021-07-08","556.600","554.750","564.870","553.905","1.05K","0.97%"
"2021-07-09","552.250","557.265","559.295","553.825","0.92K","-0.78%"
"2021-07-12","549.000","555.750","555.750","552.500","0.01K","-0.59%"
"2021-07-13","549.750","552.500","553.875","551.000","0.02K","0.14%"
"2021-07-14","553.000","553.250","557.000","551.500","0.02K","0.59%"
"2021-07-15","551.000","556.220","556.860","553.500","0.02K","-0.36%"
"2021-07-16","552.000","554.500","555.500","553.500","0.02K","0.18%"
"2021-07-19","560.250","555.500","563.770","555.500","0.73K","1.49%"
"2021-07-20","553.250","563.750","563.750","556.000","0.02K","-1.25%"
"2021-07-21","557.570","556.750","564.680","555.500","2.69K","0.78%"
"2021-07-22","552.500","558.680","560.140","555.525","0.94K","-0.91%"
"2021-07-23","553.650","556.000","558.535","555.500","0.02K","0.21%"
"2021-07-26","558.630","557.150","560.385","555.250","0.31K","0.90%"
